1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.557739258,29.6984844208,0.0,33.1360816956,66.0,15.231546402,4.2426404953,0.0,24.6981773376,4.2426404953,0.0,80.5530548096,48.3847770691,15.231546402,25.4558448792,26.6833286285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55900564.0,32990566.0,32964568.0,59746264.0,104605296.0,30854414.0,25848410.0,38537116.0,56189824.0,31250696.0,33737268.0,62384076.0,102043688.0,30414298.0,26948568.0,37423020.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.557739258,29.6984844208,0.0,33.1360816956,66.0,15.231546402,4.2426404953,0.0,24.6981773376,4.2426404953,0.0,80.5530548096,48.3847770691,15.231546402,25.4558448792,26.6833286285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81184144.0,44728580.0,38580996.0,66962328.0,120589520.0,35252392.0,34455916.0,53962860.0,78375936.0,45120808.0,41407364.0,65979264.0,120810736.0,34011856.0,33598068.0,54483080.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,1115.8894043,36.0555114746,0.0,2550.0,1081.88171387,8.4852809906,2510.02001953,0.0,36.0555114746,1074.84790039,0.0,2567.03320312,0.0,1108.74353027,28.6387214661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106863376.0,62051840.0,47305500.0,79539248.0,135588976.0,43866088.0,52813244.0,74199424.0,106004880.0,60854656.0,48193768.0,79254896.0,136164144.0,44294368.0,51716932.0,73318280.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65004040.0,31589916.0,30020762.0,60043372.0,106768152.0,28621064.0,25913702.0,39622640.0,65539996.0,31696862.0,34715856.0,59441416.0,100286288.0,31690254.0,27005340.0,40425140.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92447544.0,52400312.0,44582792.0,97804368.0,186353296.0,44331136.0,47924628.0,67073372.0,90889800.0,52624536.0,48655264.0,92366728.0,187120736.0,47078440.0,46416084.0,67814968.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68338160.0,40926996.0,35568900.0,64622256.0,120882856.0,31865882.0,33500030.0,47769468.0,68134880.0,39135636.0,36881452.0,66821876.0,118845080.0,32589690.0,32494008.0,47175780.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.14038086,1227.53735352,26.8328151703,2674.05883789,149.262680054,1133.75366211,8.4852809906,2541.01586914,145.285446167,12.7279214859,1090.06884766,161.106109619,2717.62548828,60.5640869141,1197.65795898,112.365318298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60600824.0,34521664.0,36569448.0,62739368.0,100293328.0,34425596.0,31463002.0,40913852.0,59980416.0,34011728.0,35781812.0,63632680.0,101913864.0,33603520.0,30059196.0,40921044.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102658408.0,62087792.0,54864744.0,96816648.0,139332288.0,53996340.0,57674360.0,80251744.0,103501616.0,60144128.0,54055576.0,95991872.0,141934288.0,53856684.0,57772216.0,78842632.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176624144.0,116074984.0,102739688.0,193583248.0,297035936.0,94214128.0,97575280.0,137068560.0,176162000.0,113389728.0,106598984.0,192950992.0,294093152.0,97479688.0,97634360.0,134658544.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52664548.0,25724314.0,23550126.0,52611196.0,119422424.0,20523586.0,20356110.0,31056470.0,52472876.0,25345992.0,24440536.0,53073224.0,118475776.0,20499978.0,20154732.0,31331884.0
